entry_id,code,role
16126,522310,training
16127,522310,training
16128,522310,examples
16129,522310,test
16130,522310,examples
16131,522310,validation
16132,522320,training
16133,522320,validation
16134,522320,examples
16135,522320,test
16136,522320,test
16137,522320,examples
16138,522320,examples
16139,522320,training
16140,522320,validation
16141,522320,training
16142,522320,validation
16143,522320,training
16144,522320,training
16145,522320,examples
16146,522390,examples
16147,522390,training
16148,522390,test
16149,522390,examples
16150,522390,validation
16151,522390,training
16152,523150,examples
16153,523150,validation
16154,523150,examples
16155,523150,training
16156,523150,training
16157,523150,training
16158,523150,training
16159,523150,test
16160,523150,examples
16161,523150,examples
16162,523150,validation
16163,523150,validation
16164,523150,validation
16165,523150,validation
16166,523150,examples
16167,523150,training
16168,523150,examples
16169,523150,training
16170,523150,training
16171,523150,training
16172,523150,test
16173,523150,validation
16174,523150,examples
16175,523150,training
16176,523150,training
16177,523150,examples
16178,523150,examples
16179,523150,test
16180,523150,test
16181,523150,test
16182,523150,training
16183,523150,examples
16184,523160,training
16185,523160,test
16186,523160,training
16187,523160,examples
16188,523160,examples
16189,523160,examples
16190,523160,examples
16191,523160,examples
16192,523160,training
16193,523160,validation
16194,523160,validation
16195,523160,examples
16196,523160,validation
16197,523160,test
16198,523160,test
16199,523160,training
16200,523160,training
16201,523160,validation
16202,523160,validation
16203,523160,training
16204,523160,examples
16205,523160,training
16206,523160,test
16207,523160,training
16208,523210,training
16209,523210,examples
16210,523210,examples
16211,523210,training
16212,523210,training
16213,523210,validation
16214,523210,test
16215,523910,examples
16216,523910,examples
16217,523910,examples
16218,523910,validation
16219,523910,training
16220,523910,training
16221,523910,validation
16222,523910,test
16223,523910,training
16224,523940,training
16225,523940,training
16226,523940,validation
16227,523940,validation
16228,523940,examples
16229,523940,examples
16230,523940,validation
16231,523940,test
16232,523940,examples
16233,523940,examples
16234,523940,training
16235,523940,training
16236,523940,examples
16237,523940,training
16238,523940,training
16239,523940,test
16240,523991,validation
16241,523991,training
16242,523991,training
16243,523991,training
16244,523991,examples
16245,523991,validation
16246,523991,examples
16247,523991,test
16248,523999,test
16249,523999,training
16250,523999,test
16251,523999,training
16252,523999,examples
16253,523999,examples
16254,523999,validation
16255,523999,validation
16256,523999,training
16257,523999,validation
16258,523999,examples
16259,523999,examples
16260,523999,examples
16261,523999,training
16262,523999,training
16263,524113,examples
16264,524113,validation
16265,524113,test
16266,524113,training
16267,524113,examples
16268,524113,training
16269,524113,examples
16270,524113,validation
16271,524113,examples
16272,524113,training
16273,524113,training
16274,524113,test
16275,524113,training
16276,524113,validation
16277,524114,validation
16278,524114,test
16279,524114,training
16280,524114,examples
16281,524114,examples
16282,524114,training
16283,524114,examples
16284,524114,validation
16285,524114,training
16286,524126,test
16287,524126,examples
16288,524126,validation
16289,524126,training
16290,524126,examples
16291,524126,training
16292,524126,test
16293,524126,examples
16294,524126,training
16295,524126,training
16296,524126,validation
16297,524126,training
16298,524126,training
16299,524126,examples
16300,524126,test
16301,524126,validation
16302,524126,validation
16303,524126,training
16304,524126,examples
16305,524126,validation
16306,524126,examples
16307,524126,test
16308,524126,training
16309,524126,examples
16310,524127,validation
16311,524127,training
16312,524127,test
16313,524127,examples
16314,524127,training
16315,524128,examples
16316,524128,validation
16317,524128,validation
16318,524128,examples
16319,524128,examples
16320,524128,test
16321,524128,training
16322,524128,training
16323,524128,training
16324,524130,validation
16325,524130,examples
16326,524130,training
16327,524130,test
16328,524130,training
16329,524130,examples
16330,524210,examples
16331,524210,training
16332,524210,validation
16333,524210,examples
16334,524210,training
16335,524210,test
16336,524291,training
16337,524291,examples
16338,524291,examples
16339,524291,training
16340,524291,validation
16341,524291,training
16342,524291,test
16343,524292,examples
16344,524292,training
16345,524292,training
16346,524292,training
16347,524292,test
16348,524292,validation
16349,524292,examples
16350,524298,training
16351,524298,training
16352,524298,examples
16353,524298,examples
16354,524298,training
16355,524298,validation
16356,524298,test
16357,524298,training
16358,524298,test
16359,524298,validation
16360,524298,examples
16361,524298,examples
16362,525110,test
16363,525110,training
16364,525110,training
16365,525110,examples
16366,525110,training
16367,525110,validation
16368,525110,validation
16369,525110,examples
16370,525120,examples
16371,525120,training
16372,525120,training
16373,525120,validation
16374,525120,test
16375,525190,training
16376,525190,examples
16377,525190,training
16378,525190,training
16379,525910,examples
16380,525910,training
16381,525910,validation
16382,525910,test
16383,525910,training
16384,525920,test
16385,525920,validation
16386,525920,training
16387,525920,examples
16388,525920,training
16389,525920,training
16390,525920,validation
16391,525920,examples
16392,525990,training
16393,525990,training
16394,525990,examples
16395,525990,examples
16396,525990,examples
16397,525990,training
16398,525990,validation
16399,525990,training
16400,525990,validation
16401,525990,examples
16402,525990,training
16403,525990,validation
16404,525990,examples
16405,525990,training
16406,525990,test
16407,525990,test
16408,531110,training
16409,531110,training
16410,531110,examples
16411,531110,training
16412,531110,examples
16413,531110,examples
16414,531110,validation
16415,531110,validation
16416,531110,examples
16417,531110,training
16418,531110,examples
16419,531110,examples
16420,531110,validation
16421,531110,training
16422,531110,training
16423,531110,test
16424,531110,validation
16425,531110,test
16426,531110,test
16427,531120,training
16428,531120,training
16429,531120,validation
16430,531120,training
16431,531120,training
16432,531120,examples
16433,531120,validation
16434,531120,examples
16435,531120,test
16436,531120,test
16437,531120,training
16438,531120,validation
16439,531120,training
16440,531120,validation
16441,531120,examples
16442,531120,examples
16443,531120,training
16444,531120,examples
16445,531120,examples
16446,531120,test
16447,531120,examples
16448,531120,validation
16449,531120,examples
16450,531120,examples
16451,531120,training
16452,531120,training
16453,531120,validation
16454,531120,test
16455,531120,training
16456,531120,test
16457,531120,examples
16458,531120,training
16459,531120,test
16460,531120,examples
16461,531120,validation
16462,531120,training
16463,531120,examples
16464,531120,training
16465,531120,validation
16466,531120,training
16467,531130,validation
16468,531130,training
16469,531130,test
16470,531130,training
16471,531130,examples
16472,531130,training
16473,531130,examples
16474,531130,validation
16475,531130,examples
16476,531190,training
16477,531190,test
16478,531190,validation
16479,531190,validation
16480,531190,examples
16481,531190,examples
16482,531190,validation
16483,531190,training
16484,531190,examples
16485,531190,examples
16486,531190,examples
16487,531190,training
16488,531190,examples
16489,531190,test
16490,531190,test
16491,531190,validation
16492,531190,training
16493,531190,training
16494,531190,training
16495,531210,examples
16496,531210,examples
16497,531210,examples
16498,531210,training
16499,531210,training
16500,531210,training
16501,531210,validation
16502,531210,validation
16503,531210,examples
16504,531210,training
16505,531210,test
16506,531210,examples
16507,531210,examples
16508,531210,examples
16509,531210,training
16510,531210,training
16511,531210,test
16512,531210,training
16513,531210,validation
16514,531210,training
16515,531210,test
16516,531210,validation
16517,531210,validation
16518,531311,examples
16519,531311,training
16520,531311,validation
16521,531311,examples
16522,531311,training
16523,531311,test
16524,531311,validation
16525,531311,examples
16526,531311,training
16527,531311,validation
16528,531311,examples
16529,531311,training
16530,531311,training
16531,531311,test
16532,531312,validation
16533,531312,examples
16534,531312,examples
16535,531312,training
16536,531312,examples
16537,531312,training
16538,531312,test
16539,531312,training
16540,531312,test
16541,531312,examples
16542,531312,training
16543,531312,validation
16544,531312,validation
16545,531312,training
16546,531320,training
16547,531320,examples
16548,531320,training
16549,531320,training
16550,531390,training
16551,531390,training
16552,531390,training
16553,531390,training
16554,531390,examples
16555,531390,training
16556,531390,training
16557,531390,validation
16558,531390,examples
16559,531390,examples
16560,531390,training
16561,531390,training
16562,531390,examples
16563,532111,examples
16564,532111,examples
16565,532111,validation
16566,532111,test
16567,532111,training
16568,532111,test
16569,532111,training
16570,532111,training
16571,532111,examples
16572,532111,validation
16573,532111,examples
16574,532111,training
16575,532112,validation
16576,532112,training
16577,532112,training
16578,532112,examples
16579,532112,test
16580,532112,examples
16581,532112,training
16582,532112,validation
16583,532112,examples
16584,532120,examples
16585,532120,examples
16586,532120,examples
16587,532120,validation
16588,532120,examples
16589,532120,test
16590,532120,validation
16591,532120,training
16592,532120,training
16593,532120,test
16594,532120,validation
16595,532120,training
16596,532120,training
16597,532120,training
16598,532120,training
16599,532120,examples
16600,532210,examples
16601,532210,examples
16602,532210,training
16603,532210,training
16604,532210,test
16605,532210,validation
16606,532210,training
16607,532210,validation
16608,532210,examples
16609,532210,validation
16610,532210,training
16611,532210,test
16612,532210,training
16613,532210,examples
16614,532210,examples
16615,532281,test
16616,532281,examples
16617,532281,examples
16618,532281,training
16619,532281,training
16620,532281,examples
16621,532281,training
16622,532281,test
16623,532281,training
16624,532281,examples
16625,532281,validation
16626,532281,validation
16627,532281,validation
16628,532282,test
16629,532282,training
16630,532282,validation
16631,532282,examples
16632,532282,training
16633,532282,examples
16634,532282,training
16635,532283,training
16636,532283,examples
16637,532283,training
16638,532283,training
16639,532283,validation
16640,532283,validation
16641,532283,examples
16642,532283,test
16643,532283,test
16644,532283,examples
16645,532284,training
16646,532284,training
16647,532284,validation
16648,532284,training
16649,532284,examples
16650,532284,training
16651,532284,training
16652,532284,examples
16653,532284,test
16654,532284,test
16655,532284,validation
16656,532284,examples
16657,532284,training
16658,532284,training
16659,532284,examples
16660,532284,examples
16661,532284,training
16662,532284,examples
16663,532284,examples
16664,532284,validation
16665,532284,validation
16666,532284,test
16667,532284,test
16668,532284,validation
16669,532289,training
16670,532289,examples
16671,532289,examples
16672,532289,examples
16673,532289,test
16674,532289,examples
16675,532289,test
16676,532289,validation
16677,532289,training
16678,532289,training
16679,532289,validation
16680,532289,training
16681,532289,validation
16682,532310,training
16683,532310,validation
16684,532310,examples
16685,532411,training
16686,532411,examples
16687,532411,training
16688,532411,training
16689,532411,test
16690,532411,validation
16691,532411,test
16692,532411,examples
16693,532411,validation
16694,532411,examples
16695,532411,training
16696,532412,training
16697,532412,training
16698,532412,examples
16699,532412,training
16700,532412,examples
16701,532412,validation
16702,532412,examples
16703,532412,test
16704,532412,validation
16705,532412,test
16706,532412,examples
16707,532412,validation
16708,532412,training
16709,532420,validation
16710,532420,training
16711,532420,test
16712,532420,training
16713,532420,test
16714,532420,validation
16715,532420,training
16716,532420,examples
16717,532420,examples
16718,532420,examples
16719,532420,training
16720,532490,test
16721,532490,examples
16722,532490,training
16723,532490,examples
16724,532490,training
16725,532490,test
16726,532490,training
16727,532490,examples
16728,532490,validation
16729,532490,validation
16730,532490,training
16731,532490,training
16732,532490,training
16733,532490,validation
16734,532490,examples
16735,532490,validation
16736,532490,training
16737,532490,test
16738,532490,training
16739,532490,training
16740,532490,test
16741,532490,examples
16742,532490,validation
16743,532490,test
16744,532490,examples
16745,532490,validation
16746,532490,examples
16747,532490,validation
16748,532490,training
16749,532490,test
16750,532490,training
16751,532490,examples
16752,532490,validation
16753,532490,training
16754,532490,examples
16755,532490,training
16756,532490,training
16757,532490,examples
16758,532490,training
16759,532490,examples
16760,532490,examples
16761,533110,validation
16762,533110,examples
16763,533110,validation
16764,533110,examples
16765,533110,examples
16766,533110,training
16767,533110,training
16768,533110,test
16769,533110,test
16770,533110,training
16771,541110,training
16772,541110,training
16773,541110,examples
16774,541110,validation
16775,541110,validation
16776,541110,validation
16777,541110,test
16778,541110,examples
16779,541110,examples
16780,541110,test
16781,541110,examples
16782,541110,examples
16783,541110,training
16784,541110,examples
16785,541110,test
16786,541110,validation
16787,541110,training
16788,541110,training
16789,541110,validation
16790,541110,examples
16791,541110,training
16792,541110,training
16793,541110,training
16794,541191,training
16795,541191,examples
16796,541191,test
16797,541191,validation
16798,541199,validation
16799,541199,examples
16800,541199,validation
16801,541199,training
16802,541199,training
16803,541199,test
16804,541199,examples
16805,541199,training
16806,541211,training
16807,541211,examples
16808,541211,validation
16809,541211,test
16810,541211,validation
16811,541211,validation
16812,541211,examples
16813,541211,test
16814,541211,training
16815,541211,training
16816,541211,training
16817,541211,examples
16818,541211,examples
16819,541213,examples
16820,541213,validation
16821,541213,training
16822,541214,validation
16823,541214,examples
16824,541214,training
16825,541219,training
16826,541219,training
16827,541219,test
16828,541219,examples
16829,541219,validation
16830,541219,test
16831,541219,training
16832,541219,validation
16833,541219,examples
16834,541219,examples
16835,541310,test
16836,541310,training
16837,541310,validation
16838,541310,examples
16839,541310,examples
16840,541310,training
16841,541310,training
16842,541320,examples
16843,541320,training
16844,541320,examples
16845,541320,examples
16846,541320,test
16847,541320,examples
16848,541320,test
16849,541320,validation
16850,541320,training
16851,541320,examples
16852,541320,training
16853,541320,training
16854,541320,training
16855,541320,training
16856,541320,examples
16857,541320,validation
16858,541320,training
16859,541320,training
16860,541320,validation
16861,541320,test
16862,541320,validation
16863,541330,examples
16864,541330,validation
16865,541330,examples
16866,541330,test
16867,541330,training
16868,541330,training
16869,541330,examples
16870,541330,test
16871,541330,examples
16872,541330,test
16873,541330,examples
16874,541330,training
16875,541330,examples
16876,541330,examples
16877,541330,training
16878,541330,training
16879,541330,training
16880,541330,training
16881,541330,validation
16882,541330,validation
16883,541330,examples
16884,541330,examples
16885,541330,validation
16886,541330,validation
16887,541330,training
16888,541330,test
16889,541330,training
16890,541330,training
16891,541330,training
16892,541330,validation
16893,541330,test
16894,541340,test
16895,541340,examples
16896,541340,training
16897,541340,validation
16898,541350,training
16899,541350,training
16900,541350,validation
16901,541350,examples
16902,541350,examples
16903,541350,test
16904,541350,training
16905,541360,training
16906,541360,validation
16907,541360,validation
16908,541360,training
16909,541360,examples
16910,541360,training
16911,541360,test
16912,541360,validation
16913,541360,examples
16914,541360,examples
16915,541360,test
16916,541360,examples
16917,541360,training
16918,541370,test
16919,541370,validation
16920,541370,examples
16921,541370,examples
16922,541370,training
16923,541370,examples
16924,541370,validation
16925,541370,examples
16926,541370,training
16927,541370,test
16928,541370,training
16929,541370,validation
16930,541370,examples
16931,541370,training
16932,541370,training
16933,541380,training
16934,541380,training
16935,541380,validation
16936,541380,validation
16937,541380,examples
16938,541380,test
16939,541380,examples
16940,541380,examples
16941,541380,training
16942,541380,training
16943,541380,test
16944,541380,validation
16945,541380,examples
16946,541380,validation
16947,541380,training
16948,541380,examples
16949,541380,examples
16950,541380,examples
16951,541380,examples
16952,541380,training
16953,541380,validation
16954,541380,test
16955,541380,examples
16956,541380,validation
16957,541380,training
16958,541380,validation
16959,541380,training
16960,541380,examples
16961,541380,training
16962,541380,test
16963,541380,test
16964,541380,training
16965,541380,training
16966,541410,training
16967,541410,examples
16968,541410,examples
16969,541410,training
16970,541410,test
16971,541410,training
16972,541410,validation
16973,541420,training
16974,541420,training
16975,541420,test
16976,541420,training
16977,541420,examples
16978,541420,validation
16979,541420,examples
16980,541430,training
16981,541430,examples
16982,541430,training
16983,541430,examples
16984,541430,training
16985,541430,training
16986,541430,examples
16987,541430,training
16988,541430,training
16989,541430,examples
16990,541430,test
16991,541430,validation
16992,541430,test
16993,541430,training
16994,541430,examples
16995,541430,examples
16996,541430,validation
16997,541430,examples
16998,541430,validation
16999,541430,validation
17000,541430,test
17001,541430,training
17002,541490,validation
17003,541490,test
17004,541490,training
17005,541490,examples
17006,541490,training
17007,541490,examples
17008,541490,training
17009,541490,validation
17010,541490,test
17011,541490,examples
17012,541511,validation
17013,541511,examples
17014,541511,examples
17015,541511,training
17016,541511,training
17017,541511,test
17018,541511,validation
17019,541511,examples
17020,541511,validation
17021,541511,training
17022,541511,examples
17023,541511,test
17024,541511,training
17025,541511,training
17026,541511,training
17027,541511,examples
17028,541511,test
17029,541511,validation
17030,541512,validation
17031,541512,examples
17032,541512,training
17033,541512,examples
17034,541512,examples
17035,541512,validation
17036,541512,training
17037,541512,training
17038,541512,test
17039,541512,examples
17040,541512,training
17041,541512,examples
17042,541512,test
17043,541512,validation
17044,541512,test
17045,541512,validation
17046,541512,training
17047,541512,training
17048,541513,examples
17049,541513,test
17050,541513,training
17051,541513,validation
17052,541519,training
17053,541519,examples
17054,541611,training
17055,541611,test
17056,541611,examples
17057,541611,examples
17058,541611,training
17059,541611,validation
17060,541611,validation
17061,541611,training
17062,541611,training
17063,541611,examples
17064,541611,test
17065,541612,test
17066,541612,examples
17067,541612,training
17068,541612,examples
17069,541612,examples
17070,541612,validation
17071,541612,training
17072,541612,training
17073,541612,training
17074,541612,validation
17075,541612,test
17076,541613,validation
17077,541613,examples
17078,541613,training
17079,541613,training
17080,541613,test
17081,541614,test
17082,541614,examples
17083,541614,test
17084,541614,training
17085,541614,training
17086,541614,validation
17087,541614,examples
17088,541614,examples
17089,541614,test
17090,541614,training
17091,541614,training
17092,541614,training
17093,541614,validation
17094,541614,training
17095,541614,examples
17096,541614,validation
17097,541614,examples
17098,541614,validation
17099,541618,examples
17100,541618,training
17101,541620,test
17102,541620,training
17103,541620,examples
17104,541620,examples
17105,541620,training
17106,541620,validation
17107,541690,validation
17108,541690,examples
17109,541690,validation
17110,541690,test
17111,541690,validation
17112,541690,test
17113,541690,training
17114,541690,test
17115,541690,examples
17116,541690,examples
17117,541690,examples
17118,541690,examples
17119,541690,training
17120,541690,examples
17121,541690,training
17122,541690,training
17123,541690,training
17124,541690,training
17125,541690,training
17126,541690,validation
17127,541690,training
17128,541690,examples
17129,541690,validation
17130,541713,training
17131,541713,examples
17132,541714,examples
17133,541714,examples
17134,541714,training
17135,541714,training
17136,541714,training
17137,541714,validation
17138,541714,examples
17139,541714,test
17140,541714,training
17141,541714,training
17142,541714,validation
17143,541714,examples
17144,541714,examples
17145,541714,examples
17146,541714,validation
17147,541714,training
17148,541714,validation
17149,541714,test
17150,541714,training
17151,541714,test
17152,541715,training
17153,541715,examples
17154,541715,validation
17155,541715,validation
17156,541715,training
17157,541715,training
17158,541715,validation
17159,541715,test
17160,541715,training
17161,541715,validation
17162,541715,validation
17163,541715,examples
17164,541715,training
17165,541715,examples
17166,541715,training
17167,541715,training
17168,541715,examples
17169,541715,training
17170,541715,test
17171,541715,test
17172,541715,test
17173,541715,examples
17174,541715,training
17175,541715,validation
17176,541715,examples
17177,541715,examples
17178,541715,validation
17179,541715,examples
17180,541715,examples
17181,541715,training
17182,541715,examples
17183,541715,training
17184,541715,test
17185,541720,examples
17186,541720,training
17187,541720,test
17188,541720,examples
17189,541720,test
17190,541720,validation
17191,541720,examples
17192,541720,validation
17193,541720,training
17194,541720,training
17195,541720,training
17196,541720,validation
17197,541720,training
17198,541720,examples
17199,541810,training
17200,541810,validation
17201,541810,training
17202,541810,test
17203,541810,examples
17204,541820,validation
17205,541820,test
17206,541820,training
17207,541820,training
17208,541820,examples
17209,541820,examples
17210,541830,examples
17211,541830,training
17212,541840,examples
17213,541840,validation
17214,541840,training
17215,541840,examples
17216,541840,training
17217,541840,test
17218,541840,training
17219,541840,validation
17220,541850,examples
17221,541850,examples
17222,541850,validation
17223,541850,examples
17224,541850,examples
17225,541850,training
17226,541850,training
17227,541850,training
17228,541850,test
17229,541850,training
17230,541850,validation
17231,541850,test
17232,541860,training
17233,541860,examples
17234,541860,validation
17235,541870,examples
17236,541870,test
17237,541870,training
17238,541870,validation
17239,541870,training
17240,541870,validation
17241,541870,examples
17242,541870,examples
17243,541870,training
17244,541890,validation
17245,541890,test
17246,541890,training
17247,541890,examples
17248,541890,examples
17249,541890,training
17250,541890,training
17251,541910,examples
17252,541910,training
17253,541910,training
17254,541910,training
17255,541910,training
17256,541910,examples
17257,541910,validation
17258,541910,test
17259,541910,examples
17260,541910,validation
17261,541921,examples
17262,541921,validation
17263,541921,examples
17264,541921,training
17265,541921,training
17266,541921,examples
17267,541921,test
17268,541921,validation
17269,541921,training
17270,541922,validation
17271,541922,examples
17272,541922,training
17273,541922,test
17274,541922,training
17275,541922,examples
17276,541922,training
17277,541930,training
17278,541930,examples
17279,541930,validation
17280,541930,examples
17281,541930,training
17282,541930,test
17283,541930,training
17284,541940,examples
17285,541940,examples
17286,541940,training
17287,541940,validation
17288,541940,training
17289,541940,test
17290,541940,examples
17291,541940,training
17292,541940,test
17293,541940,test
17294,541940,validation
17295,541940,examples
17296,541940,validation
17297,541940,training
17298,541940,validation
17299,541940,training
17300,541940,training
17301,541940,examples
17302,541940,training
17303,541940,training
17304,541940,examples
17305,541990,examples
17306,541990,training
17307,541990,test
17308,541990,test
17309,541990,training
17310,541990,training
17311,541990,validation
17312,541990,validation
17313,541990,training
17314,541990,examples
17315,541990,examples
17316,541990,examples
17317,541990,validation
17318,541990,examples
17319,541990,test
17320,541990,training
17321,541990,training
17322,541990,validation
17323,541990,validation
17324,541990,training
17325,541990,examples
17326,541990,training
17327,541990,examples
17328,551111,training
17329,551111,examples
17330,551111,training
17331,551112,training
17332,551112,test
17333,551112,examples
17334,551112,validation
17335,551112,validation
17336,551112,examples
17337,551112,training
17338,551112,training
17339,551112,training
17340,551112,examples
17341,551114,examples
17342,551114,training
17343,551114,training
17344,551114,test
17345,551114,validation
17346,551114,training
17347,551114,examples
17348,561110,training
17349,561110,test
17350,561110,examples
17351,561110,training
17352,561110,test
17353,561110,examples
17354,561110,training
17355,561110,validation
17356,561110,validation
17357,561110,examples
17358,561110,examples
17359,561110,validation
17360,561110,training
17361,561210,examples
17362,561210,training
17363,561210,training
17364,561210,validation
17365,561210,examples
17366,561210,validation
17367,561210,training
17368,561210,training
17369,561210,examples
17370,561210,test
17371,561311,validation
17372,561311,validation
17373,561311,validation
17374,561311,examples
17375,561311,test
17376,561311,examples
17377,561311,test
17378,561311,validation
17379,561311,examples
17380,561311,training
17381,561311,training
17382,561311,training
17383,561311,training
17384,561311,examples
17385,561311,training
17386,561311,training
17387,561311,validation
17388,561311,test
17389,561311,validation
17390,561311,examples
17391,561311,examples
17392,561311,test
17393,561311,examples
17394,561311,training
17395,561311,examples
17396,561311,training
17397,561311,test
17398,561311,examples
17399,561311,training
17400,561311,training
17401,561311,examples
17402,561311,training
17403,561312,test
17404,561312,validation
17405,561312,training
17406,561312,examples
17407,561312,training
17408,561320,test
17409,561320,validation
17410,561320,examples
17411,561320,training
17412,561320,test
17413,561320,training
17414,561320,examples
17415,561320,training
17416,561320,examples
17417,561320,training
17418,561320,training
17419,561320,validation
17420,561320,validation
17421,561320,examples
17422,561320,training
17423,561320,examples
17424,561330,validation
17425,561330,training
17426,561330,examples
17427,561330,training
17428,561330,examples
17429,561330,test
17430,561410,test
17431,561410,training
17432,561410,training
17433,561410,training
17434,561410,examples
17435,561410,validation
17436,561410,validation
17437,561410,training
17438,561410,validation
17439,561410,examples
17440,561410,training
17441,561410,examples
17442,561410,examples
17443,561410,test
17444,561410,examples
17445,561421,training
17446,561421,training
17447,561421,validation
17448,561421,examples
17449,561421,training
17450,561421,test
17451,561421,examples
17452,561421,validation
17453,561422,examples
17454,561422,training
17455,561422,test
17456,561422,training
17457,561422,validation
17458,561422,validation
17459,561422,training
17460,561422,examples
17461,561431,examples
17462,561431,test
17463,561431,validation
17464,561431,training
17465,561431,examples
17466,561431,training
17467,561439,test
17468,561439,examples
17469,561439,training
17470,561439,training
17471,561439,training
17472,561439,validation
17473,561439,examples
17474,561439,examples
17475,561439,validation
17476,561439,training
17477,561440,training
17478,561440,validation
17479,561440,examples
17480,561440,examples
17481,561440,examples
17482,561440,validation
17483,561440,training
17484,561440,test
17485,561440,training
17486,561450,validation
17487,561450,validation
17488,561450,examples
17489,561450,training
17490,561450,examples
17491,561450,training
17492,561450,training
17493,561450,training
17494,561450,examples
17495,561450,test
17496,561491,examples
17497,561491,training
17498,561492,training
17499,561492,training
17500,561492,validation
17501,561492,examples
17502,561492,test
17503,561492,examples
17504,561492,training
17505,561499,examples
17506,561499,training
17507,561499,training
17508,561499,training
17509,561499,validation
17510,561499,examples
17511,561499,validation
17512,561499,test
17513,561499,examples
17514,561510,examples
17515,561510,training
17516,561510,validation
17517,561520,validation
17518,561520,examples
17519,561520,training
17520,561591,training
17521,561591,examples
17522,561591,training
17523,561591,test
17524,561591,validation
17525,561591,examples
17526,561599,training
17527,561599,examples
17528,561599,training
17529,561599,test
17530,561599,training
17531,561599,examples
17532,561599,training
17533,561599,training
17534,561599,examples
17535,561599,test
17536,561599,training
17537,561599,training
17538,561599,examples
17539,561599,validation
17540,561599,test
17541,561599,validation
17542,561599,examples
17543,561599,validation
17544,561599,test
17545,561599,training
17546,561599,validation
17547,561599,validation
17548,561599,training
17549,561599,examples
17550,561599,examples
17551,561599,examples
17552,561599,validation
17553,561599,training
17554,561599,examples
17555,561599,test
17556,561599,training
17557,561611,training
17558,561611,validation
17559,561611,examples
17560,561611,test
17561,561611,training
17562,561611,validation
17563,561611,training
17564,561611,test
17565,561611,examples
17566,561611,examples
17567,561611,examples
17568,561611,training
17569,561612,validation
17570,561612,test
17571,561612,training
17572,561612,training
17573,561612,examples
17574,561612,training
17575,561612,test
17576,561612,training
17577,561612,examples
17578,561612,validation
17579,561612,examples
17580,561612,examples
17581,561613,examples
17582,561621,test
17583,561621,examples
17584,561621,validation
17585,561621,validation
17586,561621,training
17587,561621,examples
17588,561621,training
17589,561621,training
17590,561622,test
17591,561622,training
17592,561622,examples
17593,561622,validation
17594,561710,training
17595,561710,training
17596,561710,training
17597,561710,examples
17598,561710,validation
17599,561710,test
17600,561710,examples
17601,561720,training
17602,561720,examples
17603,561720,validation
17604,561720,training
17605,561720,test
17606,561720,examples
17607,561720,examples
17608,561720,validation
17609,561720,training
17610,561720,validation
17611,561720,examples
17612,561720,training
17613,561720,training
17614,561720,training
17615,561720,examples
17616,561720,examples
17617,561720,training
17618,561720,test
17619,561720,test
17620,561720,validation
17621,561720,examples
17622,561720,training
17623,561730,test
17624,561730,validation
17625,561730,validation
17626,561730,training
17627,561730,training
17628,561730,examples
17629,561730,examples
17630,561730,test
17631,561730,examples
17632,561730,training
17633,561730,examples
17634,561730,examples
17635,561730,examples
17636,561730,examples
17637,561730,training
17638,561730,training
17639,561730,validation
17640,561730,examples
17641,561730,test
17642,561730,test
17643,561730,training
17644,561730,training
17645,561730,examples
17646,561730,training
17647,561730,validation
17648,561730,training
17649,561730,test
17650,561730,validation
17651,561730,training
17652,561730,examples
17653,561730,training
17654,561730,examples
17655,561730,examples
17656,561730,training
17657,561730,validation
17658,561730,test
17659,561730,validation
17660,561730,training
17661,561730,validation
17662,561730,training
17663,561740,examples
17664,561740,examples
17665,561740,training
17666,561740,examples
17667,561740,examples
17668,561740,validation
17669,561740,test
17670,561740,validation
17671,561740,training
17672,561740,training
17673,561740,validation
17674,561740,test
17675,561740,training
17676,561790,test
17677,561790,validation
17678,561790,test
17679,561790,examples
17680,561790,test
17681,561790,validation
17682,561790,examples
17683,561790,training
17684,561790,validation
17685,561790,training
17686,561790,examples
17687,561790,examples
17688,561790,examples
17689,561790,validation
17690,561790,training
17691,561790,examples
17692,561790,training
17693,561790,training
17694,561790,training
17695,561790,training
17696,561910,examples
17697,561910,training
17698,561910,training
17699,561910,training
17700,561910,validation
17701,561910,training
17702,561910,examples
17703,561910,training
17704,561910,examples
17705,561910,test
17706,561910,examples
17707,561910,validation
17708,561910,validation
17709,561910,test
17710,561920,test
17711,561920,training
17712,561920,validation
17713,561920,training
17714,561920,validation
17715,561920,test
17716,561920,training
17717,561920,training
17718,561920,examples
17719,561920,validation
17720,561920,training
17721,561920,training
17722,561920,validation
17723,561920,training
17724,561920,training
17725,561920,test
17726,561920,examples
17727,561920,examples
17728,561920,examples
17729,561920,examples
17730,561920,test
17731,561920,validation
17732,561920,examples
17733,561920,examples
17734,561920,validation
17735,561920,training
17736,561920,examples
17737,561920,training
17738,561990,test
17739,561990,validation
17740,561990,validation
17741,561990,examples
17742,561990,training
17743,561990,training
17744,561990,training
17745,561990,training
17746,561990,test
17747,561990,training
17748,561990,validation
17749,561990,training
17750,561990,examples
17751,561990,examples
17752,561990,training
17753,561990,test
17754,561990,examples
17755,561990,test
17756,561990,examples
17757,561990,examples
17758,561990,validation
17759,561990,training
17760,561990,examples
17761,561990,examples
17762,561990,validation
17763,561990,training
17764,562111,training
17765,562111,test
17766,562111,training
17767,562111,training
17768,562111,validation
17769,562111,examples
17770,562111,examples
17771,562111,validation
